Country or Area,Year,Value,
Philippines,1976,17097658630,
Philippines,1975,14893969269,
Philippines,1974,13781190370,
Philippines,1973,10082910551,
Philippines,1972,8017418383,
Philippines,1971,7408296134,
Philippines,1970,6687223656,
Philippines,1969,8408265264,
Philippines,1968,7591602924,
Philippines,1967,6809047600,
Philippines,1966,6371486693,
Philippines,1965,5784398850,
Philippines,1964,5271360642,
Philippines,1963,4875248020,
Philippines,1962,4399815073,
Philippines,1961,7257047668,
Philippines,1960,6684685517,
Poland,2013,5.26E+11,
Poland,2012,4.96E+11,
Poland,2011,5.24E+11,
Poland,2010,4.77E+11,
Poland,2009,4.36E+11,
Poland,2008,5.30E+11,
Poland,2007,4.29E+11,
Poland,2006,3.43E+11,
Poland,2005,3.04E+11,
Poland,2004,2.54E+11,
Poland,2003,2.18E+11,
Poland,2002,1.99E+11,
Poland,2001,1.91E+11,
Poland,2000,1.72E+11,
Poland,1999,1.68E+11,
Poland,1998,1.73E+11,
Poland,1997,1.58E+11,
Poland,1996,1.57E+11,
Poland,1995,1.39E+11,
Poland,1994,1.09E+11,
Poland,1993,94201159959,
Poland,1992,92527771036,
Poland,1991,83861124789,
Poland,1990,64712371654,
Portugal,2013,2.27E+11,
Portugal,2012,2.18E+11,
Portugal,2011,2.45E+11,
Portugal,2010,2.38E+11,
Portugal,2009,2.44E+11,
Portugal,2008,2.62E+11,
Portugal,2007,2.40E+11,
Portugal,2006,2.09E+11,
Portugal,2005,1.97E+11,
Portugal,2004,1.89E+11,
Portugal,2003,1.65E+11,
Portugal,2002,1.34E+11,
Portugal,2001,1.22E+11,
Portugal,2000,1.18E+11,
Portugal,1999,1.27E+11,
Portugal,1998,1.24E+11,
Portugal,1997,1.17E+11,
Portugal,1996,1.23E+11,
Portugal,1995,1.18E+11,
Portugal,1994,99698453261,
Portugal,1993,95019103603,
Portugal,1992,1.08E+11,
Portugal,1991,89242382961,
Portugal,1990,78721607509,
Portugal,1989,60600056659,
Portugal,1988,56352797354,
Portugal,1987,48187667853,
Portugal,1986,38749715722,
Portugal,1985,27118476174,
Portugal,1984,25220451794,
Portugal,1983,27242331886,
Portugal,1982,30530759334,
Portugal,1981,31980423453,
Portugal,1980,32899759311,
Portugal,1979,26625439344,
Portugal,1978,23489924726,
Portugal,1977,21441635411,
Portugal,1976,20334835544,
Portugal,1975,19349512941,
Portugal,1974,17514112076,
Portugal,1973,15092052330,
Portugal,1972,11240223128,
Portugal,1971,9202512367,
Portugal,1970,8109032775,
Portugal,1969,6969025826,
Portugal,1968,6354262628,
Portugal,1967,5740241166,
Portugal,1966,5135387846,
Portugal,1965,4687464055,
Portugal,1964,4235608178,
Portugal,1963,3905734460,
Portugal,1962,3668222358,
Portugal,1961,3417516639,
Portugal,1960,3193200404,
Puerto Rico,2013,1.03E+11,
Puerto Rico,2012,1.01E+11,
Puerto Rico,2011,1.00E+11,
Puerto Rico,2010,98381268000,
Puerto Rico,2009,96385638000,
Puerto Rico,2008,93639316000,
Puerto Rico,2007,89524131617,
Puerto Rico,2006,87276164365,
Puerto Rico,2005,83914521341,
Puerto Rico,2004,80322313000,
Puerto Rico,2003,75833996000,
Puerto Rico,2002,72546194000,
Puerto Rico,2001,69668635000,
Puerto Rico,2000,61701810000,
Puerto Rico,1999,57840954000,
Puerto Rico,1998,54086409000,
Puerto Rico,1997,48187039000,
Puerto Rico,1996,45340835000,
Puerto Rico,1995,42647331000,
Puerto Rico,1994,39690630000,
Puerto Rico,1993,36922456000,
Puerto Rico,1992,34630430000,
Puerto Rico,1991,32287031000,
Puerto Rico,1990,30603919000,
Puerto Rico,1989,28266800000,
Puerto Rico,1988,26178400000,
Puerto Rico,1987,23878000000,
Puerto Rico,1986,21969400000,
Puerto Rico,1985,20289200000,
Puerto Rico,1984,19162600000,
Puerto Rico,1983,17276600000,
Puerto Rico,1982,16764200000,
Puerto Rico,1981,15955700000,
Puerto Rico,1980,14436100000,
Puerto Rico,1979,12750000000,
Puerto Rico,1978,11165000000,
Puerto Rico,1977,9910900000,
Puerto Rico,1976,8968600000,
Puerto Rico,1975,8198300000,
Puerto Rico,1974,7684800000,
Puerto Rico,1973,7002400000,
Puerto Rico,1972,6328900000,
Puerto Rico,1971,5646800000,
Puerto Rico,1970,5034700000,
Puerto Rico,1969,4460700000,
Puerto Rico,1968,3941700000,
Puerto Rico,1967,3532700000,
Puerto Rico,1966,3170500000,
Puerto Rico,1965,2881500000,
Puerto Rico,1964,2570500000,
Puerto Rico,1963,2333600000,
Puerto Rico,1962,2094400000,
Puerto Rico,1961,1865100000,
Puerto Rico,1960,1691900000,
Qatar,2013,2.03E+11,
Qatar,2012,1.90E+11,
Qatar,2011,1.70E+11,
Qatar,2010,1.25E+11,
Qatar,2009,97798348830,
Qatar,2008,1.15E+11,
Qatar,2007,79711810890,
Qatar,2006,60882141103,
Qatar,2005,44530493222,
Qatar,2004,31734065019,
Qatar,2003,23533790531,
Qatar,2002,19363735706,
Qatar,2001,17538461033,
Qatar,2000,17759889598,
Qatar,1999,12393131511,
Qatar,1998,10255494210,
Qatar,1997,11297801872,
Qatar,1996,9059340398,
Qatar,1995,8137911853,
Qatar,1994,7374450337,
Qatar,1993,7156593446,
Qatar,1992,7646153766,
Qatar,1991,6883516285,
Qatar,1990,7360439208,
Qatar,1989,6487911901,
Qatar,1988,6038186868,
Qatar,1987,5446428538,
Qatar,1986,5053021815,
Qatar,1985,6153296280,
Qatar,1984,6704395622,
Qatar,1983,6467582126,
Qatar,1982,7596703007,
Qatar,1981,8661263504,
Qatar,1980,7829094485,
Qatar,1979,5633000409,
Qatar,1978,4052000453,
Qatar,1977,3617580064,
Qatar,1976,3284301435,
Qatar,1975,2512783991,
Qatar,1974,2401403164,
Qatar,1973,793884362.6,
Qatar,1972,510259928.9,
Qatar,1971,387700072.4,
Qatar,1970,301791311.8,
Romania,2013,1.90E+11,
Romania,2012,1.69E+11,
Romania,2011,1.83E+11,
Romania,2010,1.65E+11,
Romania,2009,1.64E+11,
Romania,2008,2.04E+11,
Romania,2007,1.71E+11,
Romania,2006,1.23E+11,
Romania,2005,99172613716,
Romania,2004,75794733525,
Romania,2003,59466017706,
Romania,2002,45988510814,
Romania,2001,40585886769,
Romania,2000,37305099928,
Romania,1999,35592337083,
Romania,1998,42115494069,
Romania,1997,35285888482,
Romania,1996,35333677695,
Romania,1995,35477055619,
Romania,1994,30072623842,
Romania,1993,26361161948,
Romania,1992,25090303817,
Romania,1991,28846858763,
Romania,1990,38299106120,
Romania,1989,41450779109,
Romania,1988,40424526826,
Romania,1987,38067565161,
Russian Federation,2013,2.10E+12,
Russian Federation,2012,2.02E+12,
Russian Federation,2011,1.90E+12,
Russian Federation,2010,1.52E+12,
Russian Federation,2009,1.22E+12,
Russian Federation,2008,1.66E+12,
Russian Federation,2007,1.30E+12,
Russian Federation,2006,9.90E+11,
Russian Federation,2005,7.64E+11,
Russian Federation,2004,5.91E+11,
Russian Federation,2003,4.30E+11,
Russian Federation,2002,3.45E+11,
Russian Federation,2001,3.07E+11,
Russian Federation,2000,2.60E+11,
Russian Federation,1999,1.96E+11,
Russian Federation,1998,2.71E+11,
Russian Federation,1997,4.05E+11,
Russian Federation,1996,3.92E+11,
Russian Federation,1995,3.96E+11,
Russian Federation,1994,3.95E+11,
Russian Federation,1993,4.35E+11,
Russian Federation,1992,4.60E+11,
Russian Federation,1991,5.09E+11,
Russian Federation,1990,5.17E+11,
Russian Federation,1989,5.07E+11,
Rwanda,2013,7521261791,
Rwanda,2012,7219656634,
Rwanda,2011,6406727020,
Rwanda,2010,5698548923,
Rwanda,2009,5308990209,
Rwanda,2008,4796573943,
Rwanda,2007,3775447706,
Rwanda,2006,3110327823,
Rwanda,2005,2581465675,
Rwanda,2004,2089188921,
Rwanda,2003,1845979351,
Rwanda,2002,1677447003,
Rwanda,2001,1674685126,
Rwanda,2000,1734938190,
Rwanda,1999,1817655192,
Rwanda,1998,1989343548,
Rwanda,1997,1851558199,
Rwanda,1996,1382334879,
Rwanda,1995,1293535192,
Rwanda,1994,753636370.6,
Rwanda,1993,1971525718,
Rwanda,1992,2029026957,
Rwanda,1991,1911600232,
Rwanda,1990,2550185693,
Rwanda,1989,2405022588,
Rwanda,1988,2395492695,
Rwanda,1987,2157432668,
Rwanda,1986,1944710688,
Rwanda,1985,1715626337,
Rwanda,1984,1587413091,
Rwanda,1983,1479687583,
Rwanda,1982,1407243133,
Rwanda,1981,1407062526,
Rwanda,1980,1254765643,
Rwanda,1979,1109346136,
Rwanda,1978,905709080.9,
Rwanda,1977,746650611.6,
Rwanda,1976,637753855.8,
Rwanda,1975,571863503,
Rwanda,1974,308458404,
Rwanda,1973,290746157.2,
Rwanda,1972,246457839,
Rwanda,1971,222952504,
Rwanda,1970,219900006.6,
Rwanda,1969,188700037.3,
Rwanda,1968,172200018.1,
Rwanda,1967,159560018.1,
Rwanda,1966,124525702.7,
Rwanda,1965,148799979.7,
Rwanda,1964,129999995,
Rwanda,1963,128000000.1,
Rwanda,1962,125000007.8,
Rwanda,1961,122000015.5,
Rwanda,1960,119000023.2,
Samoa,2013,801916057.6,
Samoa,2012,801803524.5,
Samoa,2011,737053938.9,
Samoa,2010,643059403,
Samoa,2009,562357861.8,
Samoa,2008,644145158.4,
Samoa,2007,550967295.3,
Samoa,2006,508505414.4,
Samoa,2005,462644663.1,
Samoa,2004,420318071.9,
Samoa,2003,338836026.4,
Samoa,2002,288075318.9,
Samoa,2001,273088357.2,
Samoa,2000,269019710.3,
Samoa,1999,258831775.4,
Samoa,1998,269485285,
Samoa,1997,285475620.9,
Samoa,1996,249907893.8,
Samoa,1995,224865731.4,
Samoa,1994,221098106.5,
Samoa,1993,133122893.1,
Samoa,1992,132303037.1,
Samoa,1991,125597203.4,
Samoa,1990,125766270.9,
Samoa,1989,122888610.4,
Samoa,1988,133016065.7,
Samoa,1987,111716548.6,
Samoa,1986,100949655.9,
Samoa,1985,95573449.38,
Samoa,1984,109200344.9,
Samoa,1983,111860659.9,
Samoa,1982,121218640.6,
San Marino,2008,1899809580,
San Marino,2007,1687653983,
San Marino,2006,1469075398,
San Marino,2005,1375416604,
San Marino,2004,1317357835,
San Marino,2003,1122981525,
San Marino,2002,879957209.9,
San Marino,2001,815205233.1,
San Marino,2000,773907642.4,
San Marino,1999,853373879.7,
Sao Tome and Principe,2013,310684635.7,
Sao Tome and Principe,2012,263328450.3,
Sao Tome and Principe,2011,248286778.2,
Sao Tome and Principe,2010,201037916.6,
Sao Tome and Principe,2009,196473838.9,
Sao Tome and Principe,2008,183464986.4,
Sao Tome and Principe,2007,144259256.6,
Sao Tome and Principe,2006,135181861.9,
Sao Tome and Principe,2005,123258507.1,
Sao Tome and Principe,2004,110723361.8,
Sao Tome and Principe,2003,101315399.6,
Sao Tome and Principe,2002,84617970.67,
Sao Tome and Principe,2001,76553443.39,
Sao Tome and Principe,2000,76709304.53,
Saudi Arabia,2013,7.48E+11,
Saudi Arabia,2012,7.34E+11,
Saudi Arabia,2011,6.70E+11,
Saudi Arabia,2010,5.27E+11,
Saudi Arabia,2009,4.29E+11,
Saudi Arabia,2008,5.20E+11,
Saudi Arabia,2007,4.16E+11,
Saudi Arabia,2006,3.77E+11,
Saudi Arabia,2005,3.28E+11,
Saudi Arabia,2004,2.59E+11,
Saudi Arabia,2003,2.15E+11,
Saudi Arabia,2002,1.89E+11,
Saudi Arabia,2001,1.83E+11,
Saudi Arabia,2000,1.88E+11,
Saudi Arabia,1999,1.61E+11,
Saudi Arabia,1998,1.46E+11,
Saudi Arabia,1997,1.65E+11,
Saudi Arabia,1996,1.58E+11,
Saudi Arabia,1995,1.42E+11,
Saudi Arabia,1994,1.34E+11,
Saudi Arabia,1993,1.32E+11,
Saudi Arabia,1992,1.36E+11,
Saudi Arabia,1991,1.31E+11,
Saudi Arabia,1990,1.17E+11,
Saudi Arabia,1989,95344461902,
Saudi Arabia,1988,88256073926,
Saudi Arabia,1987,85695864946,
Saudi Arabia,1986,86961925508,
Saudi Arabia,1985,1.04E+11,
Saudi Arabia,1984,1.19E+11,
Saudi Arabia,1983,1.29E+11,
Saudi Arabia,1982,1.53E+11,
Saudi Arabia,1981,1.84E+11,
Saudi Arabia,1980,1.64E+11,
Saudi Arabia,1979,1.12E+11,
Saudi Arabia,1978,80087657404,
Saudi Arabia,1977,74028820450,
Saudi Arabia,1976,63838242167,
Saudi Arabia,1975,46528882433,
Saudi Arabia,1974,44990986123,
Saudi Arabia,1973,14441807079,
Saudi Arabia,1972,9230601616,
Saudi Arabia,1971,6797048700,
Saudi Arabia,1970,5014444260,
Saudi Arabia,1969,4485777636,
Saudi Arabia,1968,4187777707,
Senegal,2013,14791699009,
Senegal,2012,14045680427,
Senegal,2011,14440676498,
Senegal,2010,12932427724,
Senegal,2009,12812994670,
Senegal,2008,13386346543,
Senegal,2007,11284603481,
Senegal,2006,9358710763,
Senegal,2005,8707015064,
Senegal,2004,8031344240,
Senegal,2003,6858952716,
Senegal,2002,5333862344,
Senegal,2001,4877602012,
Senegal,2000,4679604922,
Senegal,1999,5144045093,
Senegal,1998,5030344291,
Senegal,1997,4672504142,
Senegal,1996,5065830114,
Senegal,1995,4878718880,
Senegal,1994,3877196945,
Senegal,1993,5678828410,
Senegal,1992,6004885304,
Senegal,1991,5617235857,
Senegal,1990,5716644525,
Senegal,1989,4913065118,
Senegal,1988,4985152888,
Senegal,1987,5040708746,
Senegal,1986,4189860373,
Senegal,1985,2962200082,
Senegal,1984,2705535968,
Senegal,1983,2774198931,
Senegal,1982,3109677903,
Senegal,1981,3176771658,
Senegal,1980,3503282842,
Senegal,1979,3226677957,
Senegal,1978,2591178825,
Senegal,1977,2320786618,
Senegal,1976,2266860710,
Senegal,1975,2235746641,
Senegal,1974,1658273944,
Senegal,1973,1471913586,
Senegal,1972,1280328105,
Senegal,1971,1058120594,
Senegal,1970,1024832778,
Senegal,1969,983621121.2,
Senegal,1968,1034293671,
Senegal,1967,984605218.1,
Senegal,1966,984942841.5,
Senegal,1965,955834759.9,
Senegal,1964,939145912.2,
Senegal,1963,886387334.5,
Senegal,1962,857426088.8,
Senegal,1961,836493103.6,
Senegal,1960,792824702.8,
Serbia,2013,45519650911,
Serbia,2012,40791444603,
Serbia,2011,46462547041,
Serbia,2010,39368633038,
Serbia,2009,42616653300,
Serbia,2008,49259526053,
Serbia,2007,40289556656,
Serbia,2006,30607991862,
Serbia,2005,26252007830,
Serbia,2004,24861483281,
Serbia,2003,21188704081,
Serbia,2002,16116843146,
Serbia,2001,12267175481,
Serbia,2000,6540247190,
Serbia,1999,18409364147,
Serbia,1998,18284194680,
Serbia,1997,24147996550,
Seychelles,2013,1443345214,
Seychelles,2012,1032199341,
Seychelles,2011,1059593023,
Seychelles,2010,973355738,
Seychelles,2009,847424851.5,
Seychelles,2008,962313214.1,
Seychelles,2007,1018943342,
Seychelles,2006,1019679310,
Seychelles,2005,916940120.7,
Seychelles,2004,916940120.7,
Seychelles,2003,705702638.2,
Seychelles,2002,697514005.4,
Seychelles,2001,622257630.8,
Seychelles,2000,614877971.2,
Seychelles,1999,622975776.4,
Seychelles,1998,608358684.5,
Seychelles,1997,562954169.8,
Seychelles,1996,503060037.1,
Seychelles,1995,508213503.9,
Seychelles,1994,486445592,
Seychelles,1993,473913770.7,
Seychelles,1992,433660138.2,
Seychelles,1991,374358966.3,
Seychelles,1990,368584758.9,
Seychelles,1989,304832867.4,
Seychelles,1988,283828775.2,
Seychelles,1987,249267034.8,
Seychelles,1986,207850623.6,
Seychelles,1985,168887539.1,
Seychelles,1984,151313242,
Seychelles,1983,146712850.5,
Seychelles,1982,147912069.8,
Seychelles,1981,154902869,
Seychelles,1980,147357222.8,
Seychelles,1979,127261099.2,
Seychelles,1978,85552369.91,
Seychelles,1977,64526398.66,
Seychelles,1976,49278979.55,
Seychelles,1975,47803145.96,
Seychelles,1974,43134498.69,
Seychelles,1973,36896278.22,
Seychelles,1972,30645121.01,
Seychelles,1971,21965951.72,
Seychelles,1970,18432031.36,
Seychelles,1969,16452027.99,
Seychelles,1968,16074027.35,
Seychelles,1967,16632032.81,
Seychelles,1966,16443034.56,
Seychelles,1965,15603032.8,
Seychelles,1964,15393032.35,
Seychelles,1963,13923029.26,
Seychelles,1962,12642026.57,
Seychelles,1961,11592024.36,
Seychelles,1960,12012025.25,
Sierra Leone,2013,4136280752,
Sierra Leone,2012,3529350504,
Sierra Leone,2011,2925391430,
Sierra Leone,2010,2578159496,
Sierra Leone,2009,2453972925,
Sierra Leone,2008,2505620416,
Sierra Leone,2007,2158653216,
Sierra Leone,2006,1887429110,
Sierra Leone,2005,1627853086,
Sierra Leone,2004,1431208677,
Sierra Leone,2003,1371442566,
Sierra Leone,2002,1239004288,
Sierra Leone,2001,1079478388,
Sierra Leone,2000,635874002.2,
Sierra Leone,1999,669384768.9,
Sierra Leone,1998,672375927.3,
Sierra Leone,1997,850218033.6,
Sierra Leone,1996,941742152.7,
Sierra Leone,1995,870758739.4,
Sierra Leone,1994,911915970.7,
Sierra Leone,1993,768812334.8,
Sierra Leone,1992,679997997.6,
Sierra Leone,1991,779981538.1,
Sierra Leone,1990,649644826.8,
Sierra Leone,1989,932974412.4,
Sierra Leone,1988,1055083946,
Sierra Leone,1987,701307601.9,
Sierra Leone,1986,490181456.6,
Sierra Leone,1985,856890497.1,
Sierra Leone,1984,1087471849,
Sierra Leone,1983,995104288.4,
Sierra Leone,1982,1295361912,
Sierra Leone,1981,1114830500,
Sierra Leone,1980,1100685875,
Sierra Leone,1979,1109374711,
Sierra Leone,1978,960728331.3,
Sierra Leone,1977,691777759.3,
Sierra Leone,1976,594895649.2,
Sierra Leone,1975,679335916.4,
Sierra Leone,1974,648590625.9,
Sierra Leone,1973,575230251.3,
Sierra Leone,1972,465381103.6,
Sierra Leone,1971,419549387,
Sierra Leone,1970,434410366.4,
Sierra Leone,1969,408690163.3,
Sierra Leone,1968,329860135,
Sierra Leone,1967,348795303,
Sierra Leone,1966,375479849.8,
Sierra Leone,1965,359379856.2,
Sierra Leone,1964,371848127.8,
Sierra Leone,1963,348546926,
Sierra Leone,1962,342721625.6,
Sierra Leone,1961,327834752.4,
Sierra Leone,1960,322009478.1,
Singapore,2013,2.98E+11,
Singapore,2012,2.87E+11,
Singapore,2011,2.74E+11,
Singapore,2010,2.36E+11,
Singapore,2009,1.92E+11,
Singapore,2008,1.92E+11,
Singapore,2007,1.80E+11,
Singapore,2006,1.48E+11,
Singapore,2005,1.27E+11,
Singapore,2004,1.14E+11,
Singapore,2003,97002305536,
Singapore,2002,91941791944,
Singapore,2001,89285087395,
Singapore,2000,95835970989,
Singapore,1999,86285332762,
Singapore,1998,85707550881,
Singapore,1997,1.00E+11,
Singapore,1996,96400967111,
Singapore,1995,87891560102,
Singapore,1994,73775659012,
Singapore,1993,60644916395,
Singapore,1992,52157482248,
Singapore,1991,45473126682,
Singapore,1990,38899863911,
Singapore,1989,31392969307,
Singapore,1988,26515373244,
Singapore,1987,21606296346,
Singapore,1986,18762738721,
Singapore,1985,18555053067,
Singapore,1984,19550103531,
Singapore,1983,18001987657,
Singapore,1982,15873552885,
Singapore,1981,14363051878,
Singapore,1980,12078880699,
Singapore,1979,9719674880,
Singapore,1978,8062400372,
Singapore,1977,6702713784,
Singapore,1976,6071574803,
Singapore,1975,5789229539,
Singapore,1974,5260730995,
Singapore,1973,4227574234,
Singapore,1972,2950257779,
Singapore,1971,2270330158,
Singapore,1970,1919496147,
Singapore,1969,1659044432,
Singapore,1968,1425020089,
Singapore,1967,1237415147,
Singapore,1966,1095902940,
Singapore,1965,974186761.5,
Singapore,1964,893728643.5,
Singapore,1963,917216011.3,
Singapore,1962,825879877.4,
Singapore,1961,764303120.5,
Singapore,1960,704457699.4,
Slovak Republic,2013,97707323420,
Slovak Republic,2012,92746685083,
Slovak Republic,2011,97525386433,
Slovak Republic,2010,89011919205,
Slovak Republic,2009,88634272020,
Slovak Republic,2008,99832535521,
Slovak Republic,2007,86030964960,
Slovak Republic,2006,70450243382,
Slovak Republic,2005,62676556398,
Slovak Republic,2004,57329422647,
Slovak Republic,2003,46810992099,
Slovak Republic,2002,35144769433,
Slovak Republic,2001,30699979418,
Slovak Republic,2000,29110067256,
Slovak Republic,1999,30409021948,
Slovak Republic,1998,29821795503,
Slovak Republic,1997,27658295004,
Slovak Republic,1996,27821913815,
Slovak Republic,1995,25733043137,
Slovak Republic,1994,20079363626,
Slovak Republic,1993,16452201101,
Slovak Republic,1992,15431288006,
Slovak Republic,1991,14213045494,
Slovak Republic,1990,12694544693,
Slovenia,2013,47987303638,
Slovenia,2012,46262305281,
Slovenia,2011,51248860578,
Slovenia,2010,47972988742,
Slovenia,2009,50244793832,
Slovenia,2008,55589849128,
Slovenia,2007,48114688201,
Slovenia,2006,39585411480,
Slovenia,2005,36344911638,
Slovenia,2004,34470563470,
Slovenia,2003,29698471223,
Slovenia,2002,23563028319,
Slovenia,2001,20875944894,
Slovenia,2000,20341391806,
Slovenia,1999,22689556845,
Slovenia,1998,22123896860,
Slovenia,1997,20749932683,
Slovenia,1996,21478225398,
Slovenia,1995,21274122282,
Small states,2013,1.73E+11,
Small states,2012,1.69E+11,
Small states,2011,1.68E+11,
Small states,2010,1.48E+11,
Small states,2009,1.30E+11,
Small states,2008,1.53E+11,
Small states,2007,1.31E+11,
Small states,2006,1.15E+11,
Small states,2005,1.05E+11,
Small states,2004,91192324570,
Small states,2003,78258621472,
Small states,2002,67007595144,
Small states,2001,64341153225,
Small states,2000,63959633934,
Small states,1999,59872709320,
Small states,1998,56340830695,
Small states,1997,55900121725,
Small states,1996,52966411825,
Small states,1995,49422447657,
Small states,1994,44460642686,
Small states,1993,42241908301,
Small states,1992,42476853597,
Small states,1991,40847806368,
Small states,1990,40284114156,
Small states,1989,34510276299,
Small states,1988,33035678010,
Small states,1987,29944695916,
Small states,1986,27003704904,
Small states,1985,27082676126,
Small states,1984,28185375863,
Small states,1983,29182238033,
Small states,1982,28654412299,
Small states,1981,27673150819,
Small states,1980,26892270586,
Small states,1979,21683605471,
Small states,1978,18281450947,
Small states,1977,17757271121,
Small states,1976,16115595417,
Small states,1975,14753382248,
Small states,1974,12333501601,
Small states,1973,8939768529,
Small states,1972,7531466789,
Small states,1971,6521139469,
Small states,1970,5915377942,
Small states,1969,5372231642,
Small states,1968,4915894996,
Small states,1967,4891993901,
Small states,1966,4553175892,
Small states,1965,4212150468,
Small states,1964,3863843947,
Small states,1963,3516350399,
Small states,1962,3341909440,
Small states,1961,3154446383,
Small states,1960,2901686781,
Solomon Islands,2013,1096396927,
Solomon Islands,2012,989911515.9,
Solomon Islands,2011,868574141.2,
Solomon Islands,2010,681587104.8,
Solomon Islands,2009,597765363.1,
Solomon Islands,2008,608292551.8,
Solomon Islands,2007,516209150.3,
Solomon Islands,2006,456735444.9,
Solomon Islands,2005,413909879.3,
Solomon Islands,2004,375109694.5,
Solomon Islands,2003,332736306.5,
Solomon Islands,2002,341663053.7,
Solomon Islands,2001,400464593,
Solomon Islands,2000,435101217.2,
Solomon Islands,1999,482214092.3,
Solomon Islands,1998,471177008.1,
Solomon Islands,1997,567919502.8,
Solomon Islands,1996,565163750.6,
Solomon Islands,1995,519334096.7,
Solomon Islands,1994,464756638.5,
Solomon Islands,1993,410923236.2,
Solomon Islands,1992,378778047.2,
Solomon Islands,1991,320355090.6,
Solomon Islands,1990,302515026.9,
Solomon Islands,1989,332286760.9,
Solomon Islands,1988,310684273.7,
Solomon Islands,1987,238606299.6,
Solomon Islands,1986,210737869.7,
Solomon Islands,1985,232306861.2,
Solomon Islands,1984,252806783.4,
Solomon Islands,1983,180219397.5,
Solomon Islands,1982,188446092.1,
Solomon Islands,1981,187313261.3,
Solomon Islands,1980,168715353.1,
Solomon Islands,1979,151270207.9,
Solomon Islands,1978,111022090,
Solomon Islands,1977,93147039.25,
Solomon Islands,1976,83099107.91,
Solomon Islands,1975,74617096.48,
Solomon Islands,1974,84539332.28,
Solomon Islands,1973,55272108.84,
Solomon Islands,1972,40606712.05,
Solomon Islands,1971,50056882.82,
Solomon Islands,1969,28606411.4,
Solomon Islands,1968,28084252.76,
Solomon Islands,1967,25203524.03,
Somalia,1990,917044254,
Somalia,1989,1092393020,
Somalia,1988,1038291312,
Somalia,1987,1009792743,
Somalia,1986,930318731.6,
Somalia,1985,876404615,
Somalia,1984,788307226.8,
Somalia,1983,733901342,
Somalia,1982,774419565.9,
Somalia,1981,699112246.5,
Somalia,1980,603592653.9,
Somalia,1979,590419864,
Somalia,1978,564986077.5,
Somalia,1977,498550866.2,
Somalia,1976,807275799,
Somalia,1975,710850217.9,
Somalia,1974,467577426.6,
Somalia,1973,507028439.3,
Somalia,1972,416940946.6,
Somalia,1971,331104597,
Somalia,1970,316147885.3,
Somalia,1969,300230021.5,
Somalia,1968,286719887.9,
Somalia,1967,271781889.3,
Somalia,1966,257375899.4,
Somalia,1965,243725900.2,
Somalia,1964,229531201.9,
Somalia,1963,216147150,
Somalia,1962,203533070.7,
Somalia,1961,191660990.9,
Somalia,1960,180460950.4,
South Africa,2013,3.51E+11,
South Africa,2012,3.82E+11,
South Africa,2011,4.04E+11,
South Africa,2010,3.65E+11,
South Africa,2009,2.84E+11,
South Africa,2008,2.73E+11,
South Africa,2007,2.86E+11,
South Africa,2006,2.61E+11,
South Africa,2005,2.47E+11,
South Africa,2004,2.19E+11,
South Africa,2003,1.68E+11,
South Africa,2002,1.11E+11,
South Africa,2001,1.18E+11,
South Africa,2000,1.33E+11,
South Africa,1999,1.33E+11,
South Africa,1998,1.34E+11,
South Africa,1997,1.49E+11,
South Africa,1996,1.44E+11,
South Africa,1995,1.51E+11,
South Africa,1994,1.36E+11,
South Africa,1993,1.30E+11,
South Africa,1992,1.31E+11,
South Africa,1991,1.20E+11,
South Africa,1990,1.12E+11,
South Africa,1989,1.25E+11,
South Africa,1988,1.15E+11,
South Africa,1987,1.04E+11,
South Africa,1986,79501624628,
South Africa,1985,67066232230,
South Africa,1984,85171208712,
South Africa,1983,86013096914,
South Africa,1982,80086547266,
South Africa,1981,86830012451,
South Africa,1980,80543504085,
South Africa,1979,55936738624,
South Africa,1978,45328400536,
South Africa,1977,39400150196,
South Africa,1976,35475199969,
South Africa,1975,36947551401,
South Africa,1974,35728950461,
South Africa,1973,28445480946,
South Africa,1972,20753098390,
South Africa,1971,19764631601,
South Africa,1970,17907392984,
South Africa,1969,16315592920,
South Africa,1968,14475993795,
South Africa,1967,13382594792,
South Africa,1966,11995195207,
South Africa,1965,11002595323,
South Africa,1964,10071641615,
South Africa,1963,9175047814,
South Africa,1962,8269859555,
South Africa,1961,7742786646,
South Africa,1960,7363240498,
South Asia,2013,2.37E+12,
South Asia,2012,2.32E+12,
South Asia,2011,2.32E+12,
South Asia,2010,2.09E+12,
South Asia,2009,1.71E+12,
South Asia,2008,1.55E+12,
South Asia,2007,1.53E+12,
South Asia,2006,1.20E+12,
South Asia,2005,1.04E+12,
South Asia,2004,9.11E+11,
South Asia,2003,7.85E+11,
South Asia,2002,6.72E+11,
South Asia,2001,6.39E+11,
South Asia,2000,6.23E+11,
South Asia,1999,6.00E+11,
South Asia,1998,5.59E+11,
South Asia,1997,5.51E+11,
South Asia,1996,5.25E+11,
South Asia,1995,4.85E+11,
South Asia,1994,4.37E+11,
South Asia,1993,3.85E+11,
South Asia,1992,3.89E+11,
South Asia,1991,3.66E+11,
South Asia,1990,4.11E+11,
South Asia,1989,3.81E+11,
South Asia,1988,3.78E+11,
South Asia,1987,3.52E+11,
South Asia,1986,3.17E+11,
South Asia,1985,2.99E+11,
South Asia,1984,2.77E+11,
South Asia,1983,2.77E+11,
South Asia,1982,2.61E+11,
South Asia,1981,2.53E+11,
